X,Y,Price,Square_Feet,Address,Date_Sold
-112.442189,34.644803,"$592,806","1,800","6889 Gables Trl, Prescott, AZ 86305",9/30/2022
-112.33869,34.559029,"$593,000","2,902","1046 N Cloud Cliff Pass, Prescott Valley, AZ 86314",11/14/2022
-112.419768,34.756049,"$594,000","2,150","752 Lunar View Way, Chino Valley, AZ 86323",9/27/2022
-112.406539,34.541957,"$595,000","3,045","3355 E Sundance Cir, Prescott, AZ 86303",12/16/2022
-112.463547,34.545942,"$595,000","2,303","316 N Mount Vernon Ave, Prescott, AZ 86301",9/2/2022
-112.444955,34.627976,"$595,000","2,294","1117 Morning Glory Ln, Prescott, AZ 86305",10/28/2022
-112.460278,34.571246,"$595,000","2,016","220 Valley View Ct, Prescott, AZ 86301",8/18/2022
-112.463488,34.522019,"$595,000","1,370","503 E Juniper Dr, Prescott, AZ 86303",8/22/2022
-112.457574,34.584691,"$595,000","1,678","2560 Golden Bear Dr, Prescott, AZ 86301",10/5/2022
-111.919226,34.707536,"$595,000","2,167","9955 E Rafter L Ln, Cornville, AZ 86325",1/3/2023
-112.332623,34.662016,"$595,000","2,109","7506 E Roaring Canyon Rd, Prescott Valley, AZ 86315",1/11/2023
-112.799402,34.045582,"$595,000","1,798","3266 Sparrows Creek Way, Wickenburg, AZ 85390",9/15/2022
-112.29869,34.663963,"$595,000","1,885","8450 N Grass Valley Ln, Prescott Valley, AZ 86315",11/16/2022
-111.760511,34.781122,"$595,635","1,439","45 Valley Trl, Sedona, AZ 86351",10/14/2022
-112.502369,34.540303,"$596,000","1,839","1840 Forest Meadows Dr, Prescott, AZ 86303",1/5/2023
-112.327188,34.671938,"$597,880","2,140","MMCF+Q4 Prescott Valley, Arizona",1/31/2023
-112.324673,34.644533,"$597,989","1,853","7077 N Robin Nest Ct, Prescott Valley, AZ 86315",12/26/2022
-112.501717,34.540306,"$598,000","1,927","1804 Forest Meadows Dr, Prescott, AZ 86303",11/25/2022
-112.468034,34.578392,"$598,000","1,929","2240 Sequoia Dr, Prescott, AZ 86301",10/17/2022
-112.455091,34.758117,"$598,985","8,844","866 N State Route 89, Chino Valley, AZ 86323",9/21/2022
-112.344378,34.568518,"$599,000","1,972","6861 E Lynx Wagon Rd, Prescott Valley, AZ 86314",11/14/2022
-112.482463,34.800112,"$599,500","2,552","3707 N Reed Rd, Chino Valley, AZ 86323",9/19/2022
-112.47315,34.775537,"$599,800","2,379","2060 Mohave St, Chino Valley, AZ 86323",8/26/2022
-112.493257,34.528011,"$599,900","2,008","1233 Copper Basin Rd, Prescott, AZ 86303",1/31/2023
-112.451554,34.542362,"$599,900","2,615","1221 Overstreet Dr, Prescott, AZ 86303",12/21/2022
-112.35748,34.622317,"$599,900","2,299","5540 N Kerwood Loop, Prescott Valley, AZ 86314",12/1/2022
-112.449984,34.54221,"$599,999","1,671","1245 Overstreet Dr, Prescott, AZ 86303",11/10/2022
-112.469704,34.526838,"$600,000","2,303","960 Northwood Loop, Prescott, AZ 86303",9/9/2022
-112.220029,34.508994,"$600,000","4,615","2355 S Foothill Dr, Dewey, AZ 86327",2/1/2023
-112.465514,34.777836,"$600,000","1,747","1004 Tiffany Pl, Chino Valley, AZ 86323",10/18/2022
-112.438709,34.574816,"$600,000","2,495","1555 Marvin Gardens Ln, Prescott, AZ 86301",11/10/2022
-112.373322,34.554658,"$600,000","2,053","5155 E Creekview Ln, Prescott, AZ 86303",11/3/2022
-112.44598,34.579908,"$600,000","1,713","1266 Crown Ridge Dr, Prescott, AZ 86301",9/1/2022
-112.238864,34.510577,"$600,000","2,235","12935 E Maravilla Dr, Dewey, AZ 86327",8/29/2022
-112.211769,34.539734,"$600,000","1,956","180 S Wind River Dr, Dewey, AZ 86327",10/12/2022
-112.326093,34.663987,"$600,000","2,439","7918 E Charolais Rd, Prescott Valley, AZ 86315",1/31/2023
-112.142794,34.078158,"$600,000","2,999","19475 E Hanfelt Way, Black Canyon City, AZ 85324",2/6/2023
-112.403698,34.627891,"$600,000","1,680","5336 Climbing Rock Trl, Prescott, AZ 86301",12/13/2022
-112.747654,34.226877,"$600,000","2,857","16625 W Cross Way, Yarnell, AZ 85362",9/30/2022
-112.480026,34.734768,"$600,000","2,129","730 S Firesky Ln, Chino Valley, AZ 86323",9/9/2022
-112.358505,34.618506,"$603,400","2,030","5296 N Elliot Ave, Prescott Valley, AZ 86314",11/10/2022
-112.439829,34.592835,"$603,500","1,782","1382 Kwana Ct, Prescott, AZ 86301",8/31/2022
-112.46407,34.58961,"$605,000","2,707","510 Goshawk Trl, Prescott, AZ 86301",10/12/2022
-112.799496,34.039419,"$605,000","1,720","3271 Huckleberry Way, Wickenburg, AZ 85390",1/20/2023
-112.298675,34.601634,"$607,000","2,944","9500 E Catalina Dr, Prescott Valley, AZ 86314",8/18/2022
-112.340259,34.560915,"$609,000","1,899","7163 E Goodnight Ln, Prescott Valley, AZ 86314",11/4/2022
-111.787504,34.520655,"$610,000","2,987","3808 E Lark Dr, Camp Verde, AZ 86322",12/16/2022
-112.279687,34.564668,"$610,000","2,943","10605 E Old Black Canyon Hwy, Dewey, AZ 86327",11/4/2022
-112.332776,34.6587,"$610,000","1,935","7505 E Amber Ridge Way, Prescott Valley, AZ 86315",9/12/2022
-112.326675,34.667754,"$610,000","2,153","8655 N Wandering Creek Rd, Prescott Valley, AZ 86315",11/15/2022
-112.326686,34.667756,"$610,000","2,153","8655 N Wandering Creek Rd LOT 1179, Prescott Valley, AZ 86315",11/15/2022
-112.440225,34.648011,"$611,941","1,953","6982 Sienna Pl, Prescott, AZ 86305",9/19/2022
-112.01883,34.704983,"$612,500","2,607","765 E Cottontail Run, Cottonwood, AZ 86326",8/23/2022
-112.052298,34.768362,"$612,749","1,846","301 Laughing Hill Dr, Clarkdale, AZ 86324",12/20/2022
-112.505908,34.569062,"$614,000","1,810","1900 Crossroads, Prescott, AZ 86305",2/6/2023
-112.505256,34.54722,"$615,000","864","2002 Ponderosa Ln, Prescott, AZ 86305",10/14/2022
-112.392943,34.566033,"$619,000","2,111","1060 Sunrise Blvd, Prescott, AZ 86301",9/29/2022
-111.760092,34.78157,"$619,000","1,438","30 Valley Trl, Sedona, AZ 86351",9/9/2022
-112.325199,34.644544,"$619,000","1,853","7080 N Robin Nest Ct, Prescott Valley, AZ 86315",11/18/2022
-112.504332,34.515773,"$620,000","2,181","1881 Timber Point E, Prescott, AZ 86303",10/25/2022
-111.781891,34.788793,"$620,000","1,799","35 Devils Kitchen Dr, Sedona, AZ 86351",12/6/2022
-112.438581,34.489076,"$620,000","2,000","3622 S Loba Dr, Prescott, AZ 86303",11/4/2022
-112.465138,34.728731,"$620,000","2,176","1183 S Road 1 W, Chino Valley, AZ 86323",10/18/2022
-112.802576,34.0225,"$620,900","1,544","3285 Maverick Dr, Wickenburg, AZ 85390",10/31/2022
-112.574127,34.724449,"$622,747","2,081","12510 N Sofia Cir LOT 129, Prescott, AZ 86305",9/27/2022
-112.794212,34.03948,"$623,000","1,791","4330 Ponderosa Pine Ct, Wickenburg, AZ 85390",12/29/2022
-112.391392,34.450702,"$623,010","1,713","6735 S Eureka Ln, Prescott, AZ 86303",10/11/2022
-112.481369,34.534917,"$624,000","1,053","505 Franklin St, Prescott, AZ 86303",8/25/2022
-112.324736,34.644826,"$624,000","1,855","7093 N Robin Nest Ct, Prescott Valley, AZ 86315",10/19/2022
-112.301653,34.605688,"$624,900","3,760","4350 N Bonita Way, Prescott Valley, AZ 86314",1/23/2023
-111.78659,34.861521,"$624,900","1,258","80 Birch Blvd, Sedona, AZ 86336",10/31/2022
-112.503975,34.519474,"$625,000","1,907","1102 Woodspur Cir, Prescott, AZ 86303",11/8/2022
-112.420834,34.529506,"$625,000","2,442","3238 Rainbow Ridge Dr, Prescott, AZ 86303",10/26/2022
-112.005117,34.743207,"$625,000","1,847","2055 E Vanderhoef Ln, Cottonwood, AZ 86326",10/18/2022
-111.820552,34.857668,"$625,000","1,639","300 Calle Del Norte, Sedona, AZ 86336",8/24/2022
-111.803154,34.856467,"$625,000","2,791","95 Essex Ave, Sedona, AZ 86336",8/29/2022
-112.325661,34.673344,"$625,000","3,775","7975 E Acre Way, Prescott Valley, AZ 86315",1/12/2023
-111.76815,34.768512,"$625,000","966","215 Rojo Dr, Sedona, AZ 86351",8/22/2022
-112.324654,34.642357,"$625,201","1,999","6905 Killdeer Trl, Prescott Valley, AZ 86315",8/31/2022
-112.435573,34.489632,"$627,000","1,189","3700 S Loba Dr, Prescott, AZ 86303",9/16/2022
-112.449979,34.624346,"$628,500","2,651","5538 Snapdragon Ln, Prescott, AZ 86305",2/1/2023
-112.460089,34.753256,"$629,000","1,922","516 Grove Ln, Chino Valley, AZ 86323",2/8/2023
-112.441309,34.648332,"$629,518","2,116","7081 Sienna Pl, Prescott, AZ 86305",1/9/2023
-112.439041,34.576358,"$629,900","2,886","1853 Oriental Ave, Prescott, AZ 86301",8/17/2022
-112.517083,34.52312,"$630,000","1,799","2355 W Mountain Laurel Rd, Prescott, AZ 86303",9/27/2022
-112.483554,34.554742,"$630,000","2,754","836 Valley St, Prescott, AZ 86305",11/28/2022
-112.508189,34.564638,"$630,000","1,844","1513 Sierry Peaks Dr, Prescott, AZ 86305",12/16/2022
-111.975398,34.68905,"$630,000","2,141","4691 E Prairie Ln, Cottonwood, AZ 86326",11/1/2022
-112.388471,34.568403,"$630,000","1,930","1015 Studebaker Way, Prescott, AZ 86301",12/19/2022
-112.329167,34.652394,"$630,000","2,534","7730 N Siesta Sunset Ln, Prescott Valley, AZ 86315",1/3/2023
-112.286579,34.705495,"$630,000","2,021","10230 E Mummy View Dr, Prescott Valley, AZ 86315",11/23/2022
-111.758602,34.78452,"$634,870","1,907","30 Firebird Ct, Sedona, AZ 86351",9/12/2022
-112.508282,34.556654,"$635,000","1,980","1371 Hidden Cyn, Prescott, AZ 86305",10/13/2022
-111.775351,34.780301,"$635,000","1,682","770 Bell Rock Blvd, Sedona, AZ 86351",12/8/2022
-111.845354,34.524349,"$635,000","2,190","553 E Vista Dr, Camp Verde, AZ 86322",1/17/2023
-112.328168,34.656224,"$635,000","2,431","7798 E Welsh Mountain Dr, Prescott Valley, AZ 86315",2/7/2023
-112.359715,34.601764,"$635,000","2,030","4082 N Pembroke St, Prescott Valley, AZ 86314",10/28/2022
-112.79425,34.038798,"$635,000","1,936","4295 Blacksmith Way, Wickenburg, AZ 85390",9/1/2022
-112.277684,34.706504,"$639,500","2,765","10687 E Claire Ridge Cir, Prescott Valley, AZ 86315",1/30/2023
-112.365466,34.55064,"$640,000","1,808","530 N Fitzmaurice Dr, Prescott, AZ 86303",11/28/2022
-112.506012,34.57865,"$640,000","3,248","2095 N Holly Dr, Prescott, AZ 86305",8/19/2022
-111.771597,34.777527,"$640,000","1,500","100 Creek Rock Rd, Sedona, AZ 86351",9/30/2022
-112.478086,34.797357,"$640,000","1,844","1620 W Road 4 N #1/2, Chino Valley, AZ 86323",11/4/2022
-112.496467,34.857814,"$641,500","2,104","1746 W Summer Trl, Paulden, AZ 86334",11/14/2022
-111.795509,34.873724,"$642,000","1,577","95 Lipton Dr, Sedona, AZ 86336",10/14/2022
-112.431964,34.582736,"$643,000","1,946","1456 Varsity Dr, Prescott, AZ 86301",8/31/2022
-112.208899,34.525927,"$644,000","2,050","1024 S Tomahawk Trl, Dewey, AZ 86327",8/25/2022
-112.49606,34.599603,"$645,000","2,829","1620 Southview Dr, Prescott, AZ 86305",1/13/2023
-112.453128,34.625802,"$645,000","1,938","890 Pinon Oak Dr, Prescott, AZ 86305",9/8/2022
-112.344232,34.590918,"$645,000","2,520","3336 N Pleasant View Dr, Prescott Valley, AZ 86314",1/10/2023
-112.470562,34.755382,"$645,000","1,916","645 Homestead Mesa Dr, Chino Valley, AZ 86323",1/3/2023
-112.565553,34.537751,"$645,000","2,037","228 S Endress Ln, Prescott, AZ 86305",8/23/2022
-112.470562,34.755382,"$645,000","1,916","645 Homestead Mesa Dr LOT 21, Chino Valley, AZ 86323",1/3/2023
-112.44584,34.512563,"$647,000","2,359","1593 S Oak Knoll Dr, Prescott, AZ 86303",11/7/2022
-111.922673,34.706968,"$648,000","1,313","1800 S Loy Rd, Cornville, AZ 86325",10/24/2022
-112.52444,34.572371,"$650,000","1,749","3179 W Crestview Dr, Prescott, AZ 86305",2/13/2023
-112.40924,34.540533,"$650,000","2,160","3215 E Silvercliff Cir, Prescott, AZ 86303",10/1/2022
-112.437138,34.487709,"$650,000","3,846","3682 S Estate Dr, Prescott, AZ 86303",12/5/2022
-112.505023,34.514979,"$650,000","2,351","1157 W Timber Ridge Rd, Prescott, AZ 86303",8/22/2022
-111.862797,34.569051,"$650,000","1,985","455 W Hereford Dr, Camp Verde, AZ 86322",11/3/2022
-111.783707,34.777438,"$650,000","2,467","115 Red Fox Ln, Sedona, AZ 86351",11/2/2022
-112.005766,34.729662,"$650,000","3,128","1749 Sawmill Rd, Cottonwood, AZ 86326",12/28/2022
-111.817197,34.826257,"$650,000","2,813","85 Schuerman Dr, Sedona, AZ 86336",12/29/2022
-112.206773,34.524874,"$650,000","2,803","1221 S Apache Knolls Trl, Dewey, AZ 86327",10/24/2022
-112.351395,34.607771,"$650,000","2,590","4501 N Kirkwood Ave, Prescott Valley, AZ 86314",1/18/2023
-112.489517,34.528206,"$650,000","2,655","1115 Dixon Dr, Prescott, AZ 86303",11/4/2022
-112.290537,34.566577,"$650,000","2,427","10000 E Buck Haven Cir, Dewey, AZ 86327",8/30/2022
-112.3704,34.470932,"$650,000","1,202","3500 E Walker Rd, Prescott, AZ 86303",2/7/2023
-112.34174,34.663114,"$650,000","2,078","8380 N Rainbow Vis, Prescott Valley, AZ 86315",9/20/2022
-111.890045,34.605603,"$650,000","1,850","2132 W Paso Fino Way, Camp Verde, AZ 86322",1/30/2023
-112.330657,34.665491,"$650,000","2,573","8457 N Pepperbox Rd, Prescott Valley, AZ 86315",1/17/2023
-112.327886,34.667152,"$650,000","2,159","7808 E Talking Iron Ln, Prescott Valley, AZ 86315",10/10/2022
-112.485177,34.530433,"$651,100","713","910 Ponderosa Trl, Prescott, AZ 86303",11/30/2022
-112.460205,34.775423,"$654,000","1,950","938 Tiffany Way, Chino Valley, AZ 86323",10/18/2022
-112.492148,34.588866,"$655,000","2,336","1310 W Carlock Dr, Prescott, AZ 86305",11/30/2022
-112.512365,34.520361,"$655,000","2,013","2163 W Mountain Laurel Rd, Prescott, AZ 86303",11/14/2022
-112.392488,34.456024,"$655,000","2,164","4975 E North Star Mine Rd, Prescott, AZ 86303",12/15/2022
-112.278778,34.704673,"$655,000","2,473","11205 N Out Of The Way Pl, Prescott Valley, AZ 86315",11/15/2022
-111.960047,34.721227,"$656,000","2,644","1020 S Morning Light Ct, Cornville, AZ 86325",12/16/2022
-111.781855,34.860522,"$659,000","1,573","175 Valley View Dr, Sedona, AZ 86336",9/20/2022
-112.364081,34.612325,"$659,000","2,219","5760 E Tyler Dr, Prescott Valley, AZ 86314",8/24/2022
-112.37776,34.548358,"$660,000","2,182","368 N Lynx Creek Rd, Prescott, AZ 86303",8/19/2022
-112.398459,34.565391,"$660,000","1,975","1034 Trouble Shooter Ln, Prescott, AZ 86301",1/19/2023
-112.359138,34.614292,"$660,900","2,577","6037 Empire Ave, Prescott Valley, AZ 86314",10/5/2022
-112.326628,34.662872,"$661,000","2,449","8359 N Eland Dr, Prescott Valley, AZ 86315",9/26/2022
-111.795026,34.873327,"$661,995","1,466","1965 Del Monte Dr, Sedona, AZ 86336",9/15/2022
-112.463074,34.582326,"$662,000","1,937","250 Lakewood Cir, Prescott, AZ 86301",9/23/2022
-112.486584,34.515914,"$665,000","2,524","1466 E Valley View Rd, Prescott, AZ 86303",12/28/2022
-112.482719,34.54131,"$665,000","2,225","206 San Carlos Rd, Prescott, AZ 86303",11/4/2022
-112.447388,34.533865,"$665,000","3,318","635 W Robinson Dr, Prescott, AZ 86303",11/14/2022
-112.461065,34.740962,"$665,000","2,045","308 Heidi Ln, Chino Valley, AZ 86323",12/2/2022
-112.235212,34.668782,"$665,000","2,211","8778 N Powderhorn Ln, Prescott Valley, AZ 86315",11/14/2022
-112.033915,34.74794,"$665,000","1,850","484 Kindra Heights Rd, Cottonwood, AZ 86326",12/22/2022
-112.233073,34.670849,"$667,000","2,220","8917 N Briley St, Prescott Valley, AZ 86315",10/7/2022
-112.465537,34.525034,"$668,000","2,117","786 Northwood Loop, Prescott, AZ 86303",11/2/2022
-112.365837,34.608992,"$668,229","1,835","5687 E Killen Loop, Prescott Valley, AZ 86314",2/8/2023
-111.971189,34.721944,"$669,500","2,506","5080 E Boulder Canyon Dr, Cornville, AZ 86325",12/1/2022
-112.488045,34.529779,"$670,000","2,072","723 Pebble Hill Ln, Prescott, AZ 86303",10/6/2022
-112.450514,34.590516,"$670,000","1,779","1713 Trinity Rose Dr, Prescott, AZ 86301",1/24/2023
-112.33692,34.678317,"$670,000","2,129","7273 E Alto Desierto Rd, Prescott Valley, AZ 86315",8/25/2022
-112.33692,34.678317,"$670,000","2,129","7273 E Alto Desierto Rd LOT 23, Prescott Valley, AZ 86315",8/25/2022
-112.054054,34.762558,"$672,710","1,947","524 Conner Cir, Clarkdale, AZ 86324",2/10/2023
-112.405468,34.541342,"$675,000","2,339","3433 E Sanddraw Cir, Prescott, AZ 86303",8/30/2022
-112.466268,34.536433,"$675,000","1,498","342 S Alarcon St, Prescott, AZ 86303",12/28/2022
-112.466564,34.583269,"$675,000","2,170","2451 Redbud Ln, Prescott, AZ 86301",12/8/2022
-112.391371,34.56634,"$675,000","1,954","1035 Sunrise Blvd, Prescott, AZ 86301",10/27/2022
-112.491124,34.617632,"$675,000","2,894","4730 Bowie Dr S, Prescott, AZ 86305",1/23/2023
-112.449402,34.592202,"$675,000","1,850","1739 Ascott St, Prescott, AZ 86301",9/7/2022
-112.40549,34.541344,"$675,000","2,339","3433 E Sanddraw Cir LOT 98, Prescott, AZ 86303",8/26/2022
-112.235063,34.671147,"$675,450","2,285","13112 E Rifle Way, Prescott Valley, AZ 86315",10/21/2022
-112.033701,34.747639,"$675,972","2,050","495 Kindra Heights Rd, Cottonwood, AZ 86326",11/30/2022
-111.801766,34.858013,"$679,250","1,238","2360 Maxwell Ln, Sedona, AZ 86336",9/29/2022
-111.759067,34.7832,"$680,000","1,783","150 Horse Canyon Dr, Sedona, AZ 86351",10/31/2022
-112.466422,34.779033,"$680,000","2,303","1067 Heather Ln, Chino Valley, AZ 86323",10/25/2022
-112.374268,34.555522,"$680,000","1,886","825 N Peak View Way, Prescott, AZ 86303",11/7/2022
-112.413361,34.540253,"$685,000","3,193","3051 Sunnybrae Cir, Prescott, AZ 86303",9/30/2022
-112.510507,34.575496,"$685,000","1,814","2364 Oakwood Dr, Prescott, AZ 86305",11/14/2022
-112.460694,34.590781,"$685,000","1,924","2923 N Hualapais Dr, Prescott, AZ 86301",11/14/2022
-111.890837,34.604961,"$685,000","2,588","2179 W Paso Fino Way, Camp Verde, AZ 86322",11/4/2022
-111.786386,34.785095,"$690,000","1,513","1175 Verde Valley School Rd, Sedona, AZ 86351",9/23/2022
-112.474547,34.52015,"$690,000","2,044","1250 Haisley Rd, Prescott, AZ 86303",9/28/2022
-112.395409,34.627805,"$690,000","2,254","5363 Crescent Edge Dr, Prescott, AZ 86301",12/22/2022
-112.365699,34.611763,"$693,000","1,863","4755 N Yorkshire Loop, Prescott Valley, AZ 86314",12/28/2022
-112.357631,34.614331,"$693,320","2,580","6111 Shetland Way, Prescott Valley, AZ 86314",12/8/2022
-112.340902,34.662865,"$694,000","2,211","8372 N Prairie Vw, Prescott Valley, AZ 86315",10/6/2022
-112.048988,34.760407,"$695,000","2,813","300 Quail Run Ct, Clarkdale, AZ 86324",12/27/2022
-112.484616,34.579667,"$695,000","2,286","2156 Santa Fe Spgs, Prescott, AZ 86305",12/22/2022
-112.297942,34.669166,"$695,000","2,343","8763 N Grass Valley Ln, Prescott Valley, AZ 86315",11/30/2022
-112.35379,34.606755,"$696,000","2,677","4436 N Grafton Dr, Prescott Valley, AZ 86314",9/22/2022
-112.35379,34.606755,"$696,000","2,677","4436 N Grafton Dr LOT 762, Prescott Valley, AZ 86314",9/22/2022
-112.35915,34.615604,"$696,740","2,577","6025 Empire Ave, Prescott Valley, AZ 86314",10/21/2022
-111.79506,34.869343,"$697,000","1,455","380 Coffee Pot Dr, Sedona, AZ 86336",1/6/2023
-112.398713,34.555075,"$697,700","2,754","644 Shadow Mountain Dr, Prescott, AZ 86301",10/4/2022
-112.445218,34.62703,"$698,000","1,930","1085 Pinon Oak Dr, Prescott, AZ 86305",10/20/2022
-112.216932,34.683672,"$698,000","2,425","14141 E Cassidy Trl, Prescott Valley, AZ 86315",2/13/2023
-112.388493,34.559798,"$699,000","1,853","775 Sunrise Blvd, Prescott, AZ 86301",11/2/2022
-112.483976,34.56998,"$699,000","2,852","1665 Granite Springs Dr, Prescott, AZ 86305",11/2/2022
-112.454408,34.571875,"$699,900","2,331","1729 Birdsong, Prescott, AZ 86301",1/23/2023
-112.451521,34.591732,"$699,900","1,693","1722 Ascott St, Prescott, AZ 86301",10/12/2022
-112.476289,34.743517,"$699,900","2,660","130 Brenna Dr, Chino Valley, AZ 86323",9/2/2022
-112.292704,34.667432,"$699,900","2,266","9820 E Livery Ln, Prescott Valley, AZ 86315",10/13/2022
-112.536253,34.776551,"$700,000","2,304","2005 N Wind Rock Ln, Chino Valley, AZ 86323",12/1/2022
-111.766621,34.785737,"$700,000","1,741","30 Arch Dr, Sedona, AZ 86351",9/15/2022
-111.761303,34.789974,"$700,000","1,829","220 Arrowhead Dr, Sedona, AZ 86351",10/19/2022
-111.753992,34.783382,"$700,000","2,062","165 Quartz Dr, Sedona, AZ 86351",11/28/2022
-111.898709,34.716639,"$700,000","2,330","1240 S Mountain View Rd, Cornville, AZ 86325",1/20/2023
-111.786572,34.859155,"$700,000","1,611","250 Birch Blvd, Sedona, AZ 86336",12/5/2022
-112.406736,34.630292,"$700,000","1,593","5410 Side Road, Prescott, AZ 86301",11/4/2022
-111.914219,34.699537,"$700,000","1,667","2150 S Sugarloaf Rd, Cornville, AZ 86325",10/18/2022
-112.374538,34.556241,"$700,000","2,594","840 N Peak View Way, Prescott, AZ 86303",10/4/2022
-112.302343,34.722555,"$700,000","2,465","9274 E Dows Ranch Rd, Prescott Valley, AZ 86315",1/3/2023
-112.443908,34.576592,"$700,000","1,935","464 Bloomingdale Dr, Prescott, AZ 86301",9/22/2022
